antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'nausea'}),"frozenset({'loss_of_appetite', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'loss_of_appetite', 'nausea'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'jaundice'})","frozenset({'abdominal_pain', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'abdominal_pain'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'itching'})","frozenset({'loss_of_appetite', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'jaundice', 'abdominal_pain', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'abdominal_pain'}),"frozenset({'loss_of_appetite', 'jaundice', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'loss_of_appetite', 'jaundice', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'nausea', 'jaundice'})","frozenset({'abdominal_pain', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'abdominal_pain'})","frozenset({'nausea', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'itching'})","frozenset({'nausea', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'nausea'}),"frozenset({'jaundice', 'abdominal_pain', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'abdominal_pain'}),"frozenset({'nausea', 'jaundice', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'nausea', 'jaundice', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'abdominal_pain'})","frozenset({'vomiting', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'vomiting'})","frozenset({'abdominal_pain', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'itching'})","frozenset({'abdominal_pain', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'abdominal_pain'}),"frozenset({'jaundice', 'vomiting', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'jaundice', 'abdominal_pain', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'jaundice', 'abdominal_pain', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'jaundice'})","frozenset({'nausea', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'nausea', 'jaundice'})","frozenset({'loss_of_appetite', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'abdominal_pain'})","frozenset({'loss_of_appetite', 'nausea'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'nausea', 'jaundice', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'nausea'}),"frozenset({'loss_of_appetite', 'jaundice', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'abdominal_pain'}),"frozenset({'loss_of_appetite', 'nausea', 'jaundice'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'jaundice'})","frozenset({'abdominal_pain', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'abdominal_pain'})","frozenset({'loss_of_appetite', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'vomiting'})","frozenset({'loss_of_appetite', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'jaundice', 'abdominal_pain', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'abdominal_pain'}),"frozenset({'loss_of_appetite', 'jaundice', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'loss_of_appetite', 'jaundice', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'nausea', 'jaundice'})","frozenset({'abdominal_pain', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'abdominal_pain'})","frozenset({'nausea', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'vomiting'})","frozenset({'nausea', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'nausea'}),"frozenset({'jaundice', 'abdominal_pain', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'abdominal_pain'}),"frozenset({'nausea', 'jaundice', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'nausea', 'jaundice', 'abdominal_pain'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'jaundice'})","frozenset({'nausea', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'nausea', 'jaundice'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'itching'})","frozenset({'loss_of_appetite', 'nausea'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'nausea', 'jaundice', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'nausea'}),"frozenset({'loss_of_appetite', 'jaundice', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'loss_of_appetite', 'nausea', 'jaundice'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'jaundice'})","frozenset({'vomiting', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'vomiting'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'itching'})","frozenset({'loss_of_appetite', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'jaundice', 'vomiting', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'loss_of_appetite', 'jaundice', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'loss_of_appetite', 'jaundice', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'nausea', 'jaundice'})","frozenset({'vomiting', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'vomiting'})","frozenset({'nausea', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'itching'})","frozenset({'nausea', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'nausea'}),"frozenset({'jaundice', 'vomiting', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'nausea', 'jaundice', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'nausea', 'jaundice', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'jaundice'})","frozenset({'nausea', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'nausea', 'jaundice'})","frozenset({'loss_of_appetite', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'jaundice', 'vomiting'})","frozenset({'loss_of_appetite', 'nausea'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'nausea', 'jaundice', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'nausea'}),"frozenset({'loss_of_appetite', 'jaundice', 'vomiting'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'vomiting'}),"frozenset({'loss_of_appetite', 'nausea', 'jaundice'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'nausea', 'abdominal_pain'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'itching'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'itching'})",frozenset({'nausea'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'abdominal_pain', 'itching'})",frozenset({'loss_of_appetite'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'vomiting'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'itching'})",frozenset({'vomiting'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'vomiting', 'itching'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'abdominal_pain', 'vomiting', 'itching'})",frozenset({'loss_of_appetite'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'abdominal_pain', 'vomiting'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'abdominal_pain', 'itching'})",frozenset({'vomiting'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'vomiting', 'itching'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'abdominal_pain', 'vomiting', 'itching'})",frozenset({'nausea'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'abdominal_pain'})",frozenset({'vomiting'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'vomiting'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'vomiting'})",frozenset({'nausea'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'abdominal_pain', 'vomiting'})",frozenset({'loss_of_appetite'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'vomiting'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'itching'})",frozenset({'vomiting'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'vomiting', 'itching'})",frozenset({'nausea'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'vomiting', 'itching'})",frozenset({'loss_of_appetite'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'jaundice', 'abdominal_pain', 'itching'})",frozenset({'nausea'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'jaundice', 'abdominal_pain', 'itching'})",frozenset({'loss_of_appetite'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'jaundice', 'abdominal_pain'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'jaundice', 'itching'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'itching'})","frozenset({'nausea', 'jaundice'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'abdominal_pain', 'itching'})","frozenset({'loss_of_appetite', 'jaundice'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'abdominal_pain'})","frozenset({'jaundice', 'itching'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'nausea', 'itching'})","frozenset({'jaundice', 'abdominal_pain'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'jaundice', 'abdominal_pain', 'vomiting', 'itching'})",frozenset({'loss_of_appetite'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'jaundice', 'abdominal_pain', 'vomiting'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'jaundice', 'abdominal_pain', 'itching'})",frozenset({'vomiting'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'jaundice', 'vomiting', 'itching'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'abdominal_pain', 'vomiting', 'itching'})","frozenset({'loss_of_appetite', 'jaundice'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'vomiting'})","frozenset({'jaundice', 'itching'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'abdominal_pain', 'itching'})","frozenset({'jaundice', 'vomiting'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'loss_of_appetite', 'vomiting', 'itching'})","frozenset({'jaundice', 'abdominal_pain'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'jaundice', 'abdominal_pain', 'vomiting', 'itching'})",frozenset({'nausea'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'jaundice', 'abdominal_pain', 'vomiting'})",frozenset({'itching'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'jaundice', 'abdominal_pain', 'itching'})",frozenset({'vomiting'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'jaundice', 'vomiting', 'itching'})",frozenset({'abdominal_pain'}),0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'abdominal_pain', 'vomiting', 'itching'})","frozenset({'nausea', 'jaundice'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
"frozenset({'nausea', 'abdominal_pain', 'vomiting'})","frozenset({'jaundice', 'itching'})",0.85,0.95,0.8,0.9411764705882354,0.9907120743034057,1.0,-0.007499999999999951,0.8500000000000022,-0.05882352941176436,0.8000000000000003,-0.1764705882352911,0.8916408668730651
