antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'swollen_lymph_nodes', 'skin_rash', 'fever'})","frozenset({'fatigue', 'headache'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'headache'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fever', 'headache'})","frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'skin_rash', 'headache'})","frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'fever', 'skin_rash', 'headache'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'fever'})","frozenset({'fatigue', 'skin_rash', 'headache'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'skin_rash'})","frozenset({'fatigue', 'fever', 'headache'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'headache'}),"frozenset({'fatigue', 'skin_rash', 'fever', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'fever', 'headache', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'fever', 'itching'})",frozenset({'loss_of_appetite'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'skin_rash'})",frozenset({'itching'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'itching'})","frozenset({'loss_of_appetite', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'itching'})","frozenset({'loss_of_appetite', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'skin_rash', 'fever', 'itching'})","frozenset({'fatigue', 'loss_of_appetite'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'loss_of_appetite'})","frozenset({'skin_rash', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})","frozenset({'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'skin_rash', 'fever'})","frozenset({'fatigue', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'itching'})","frozenset({'loss_of_appetite', 'skin_rash', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fever', 'itching'})","frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'skin_rash', 'itching'})","frozenset({'fatigue', 'fever', 'loss_of_appetite'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'skin_rash', 'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'fever'})","frozenset({'fatigue', 'skin_rash', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'skin_rash'})","frozenset({'fatigue', 'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'itching'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'skin_rash', 'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'fever', 'itching'})",frozenset({'swollen_lymph_nodes'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'fever', 'swollen_lymph_nodes'})",frozenset({'itching'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'itching'})","frozenset({'swollen_lymph_nodes', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'itching'})","frozenset({'swollen_lymph_nodes', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'skin_rash', 'fever', 'itching'})","frozenset({'fatigue', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})","frozenset({'skin_rash', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})","frozenset({'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'skin_rash', 'fever'})","frozenset({'fatigue', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'itching'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fever', 'itching'})","frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'skin_rash', 'itching'})","frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'skin_rash', 'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'fever'})","frozenset({'fatigue', 'skin_rash', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'skin_rash'})","frozenset({'fatigue', 'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'itching'}),"frozenset({'fatigue', 'skin_rash', 'fever', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'skin_rash', 'fever', 'itching'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'skin_rash'})",frozenset({'swollen_lymph_nodes'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'fever', 'swollen_lymph_nodes'})",frozenset({'loss_of_appetite'}),0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'skin_rash', 'fever'})","frozenset({'fatigue', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'skin_rash', 'fever'})","frozenset({'fatigue', 'loss_of_appetite'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'skin_rash', 'fever'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'fever'})","frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'skin_rash'})","frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'fever'})","frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'swollen_lymph_nodes', 'skin_rash'})","frozenset({'fatigue', 'fever', 'loss_of_appetite'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'skin_rash', 'fever', 'swollen_lymph_nodes'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'skin_rash'})",0.95,0.95,0.9,0.9473684210526316,0.9972299168975071,1.0,-0.0024999999999999467,0.950000000000002,-0.05263157894736738,0.9000000000000001,-0.052631578947366316,0.9473684210526316
"frozenset({'loss_of_appetite', 'headache'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'itching'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'headache', 'itching'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'headache'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'itching'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'headache', 'itching'})",frozenset({'swollen_lymph_nodes'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'headache'})",frozenset({'swollen_lymph_nodes'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'headache'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'itching'})",frozenset({'swollen_lymph_nodes'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'itching'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite', 'headache'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'headache', 'itching'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite', 'itching'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'headache'})","frozenset({'fatigue', 'itching'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'headache', 'itching'})","frozenset({'fatigue', 'loss_of_appetite'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'itching'})","frozenset({'fatigue', 'headache'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'headache', 'itching'})",frozenset({'swollen_lymph_nodes'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'headache', 'swollen_lymph_nodes'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'itching', 'swollen_lymph_nodes'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'headache', 'itching'})","frozenset({'fatigue', 'swollen_lymph_nodes'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'headache'})","frozenset({'fatigue', 'itching'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'itching'})","frozenset({'fatigue', 'headache'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite', 'headache'})",frozenset({'swollen_lymph_nodes'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'headache', 'swollen_lymph_nodes'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite', 'swollen_lymph_nodes'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'headache'})","frozenset({'fatigue', 'swollen_lymph_nodes'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'headache'})","frozenset({'fatigue', 'loss_of_appetite'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})","frozenset({'fatigue', 'headache'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite', 'itching'})",frozenset({'swollen_lymph_nodes'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite', 'swollen_lymph_nodes'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'fatigue', 'itching', 'swollen_lymph_nodes'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'itching'})","frozenset({'fatigue', 'swollen_lymph_nodes'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})","frozenset({'fatigue', 'itching'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'itching'})","frozenset({'fatigue', 'loss_of_appetite'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'headache', 'fever'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'fever', 'itching'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'headache', 'fever', 'itching'})",frozenset({'loss_of_appetite'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'headache'})","frozenset({'fever', 'itching'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'loss_of_appetite', 'itching'})","frozenset({'headache', 'fever'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'headache', 'itching'})","frozenset({'loss_of_appetite', 'fever'})",0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'headache', 'fever'})",frozenset({'itching'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'fever', 'itching'})",frozenset({'headache'}),0.9,0.95,0.85,0.9444444444444444,0.9941520467836258,1.0,-0.0050000000000000044,0.9000000000000004,-0.055555555555555615,0.85,-0.11111111111111062,0.9195906432748537
