support,itemsets,length
0.02195121951219512,"frozenset({'slurred_speech', 'nausea', 'anxiety'})",3
0.020731707317073172,"frozenset({'sweating', 'nausea', 'anxiety'})",3
0.020731707317073172,"frozenset({'nausea', 'anxiety', 'visual_disturbances'})",3
0.020731707317073172,"frozenset({'nausea', 'anxiety', 'vomiting'})",3
0.023170731707317073,"frozenset({'slurred_speech', 'anxiety', 'palpitations'})",3
0.02195121951219512,"frozenset({'sweating', 'anxiety', 'palpitations'})",3
0.02195121951219512,"frozenset({'anxiety', 'palpitations', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'anxiety', 'vomiting', 'palpitations'})",3
0.02195121951219512,"frozenset({'sweating', 'slurred_speech', 'anxiety'})",3
0.02195121951219512,"frozenset({'slurred_speech', 'anxiety', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'slurred_speech', 'anxiety', 'vomiting'})",3
0.020731707317073172,"frozenset({'sweating', 'anxiety', 'visual_disturbances'})",3
0.020731707317073172,"frozenset({'sweating', 'anxiety', 'vomiting'})",3
0.020731707317073172,"frozenset({'anxiety', 'vomiting', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'fatigue', 'back_pain', 'chills'})",3
0.02195121951219512,"frozenset({'fever', 'back_pain', 'chills'})",3
0.023170731707317073,"frozenset({'back_pain', 'chills', 'headache'})",3
0.02195121951219512,"frozenset({'back_pain', 'chills', 'joint_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'back_pain', 'chills'})",3
0.02195121951219512,"frozenset({'muscle_pain', 'back_pain', 'chills'})",3
0.023170731707317073,"frozenset({'back_pain', 'nausea', 'chills'})",3
0.023170731707317073,"frozenset({'back_pain', 'pain_behind_the_eyes', 'chills'})",3
0.023170731707317073,"frozenset({'back_pain', 'chills', 'skin_rash'})",3
0.02195121951219512,"frozenset({'back_pain', 'chills', 'vomiting'})",3
0.018292682926829267,"frozenset({'back_pain', 'dizziness', 'muscle_weakness'})",3
0.01951219512195122,"frozenset({'neck_pain', 'back_pain', 'dizziness'})",3
0.01951219512195122,"frozenset({'back_pain', 'dizziness', 'vertigo'})",3
0.023170731707317073,"frozenset({'fever', 'back_pain', 'fatigue'})",3
0.024390243902439025,"frozenset({'fatigue', 'back_pain', 'headache'})",3
0.023170731707317073,"frozenset({'fatigue', 'back_pain', 'joint_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'loss_of_appetite', 'back_pain'})",3
0.023170731707317073,"frozenset({'fatigue', 'muscle_pain', 'back_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'back_pain', 'nausea'})",3
0.024390243902439025,"frozenset({'fatigue', 'back_pain', 'pain_behind_the_eyes'})",3
0.024390243902439025,"frozenset({'fatigue', 'back_pain', 'skin_rash'})",3
0.023170731707317073,"frozenset({'fatigue', 'back_pain', 'vomiting'})",3
0.023170731707317073,"frozenset({'fever', 'back_pain', 'headache'})",3
0.02195121951219512,"frozenset({'fever', 'back_pain', 'joint_pain'})",3
0.023170731707317073,"frozenset({'fever', 'loss_of_appetite', 'back_pain'})",3
0.02195121951219512,"frozenset({'fever', 'muscle_pain', 'back_pain'})",3
0.023170731707317073,"frozenset({'fever', 'back_pain', 'nausea'})",3
0.023170731707317073,"frozenset({'fever', 'back_pain', 'pain_behind_the_eyes'})",3
0.023170731707317073,"frozenset({'fever', 'back_pain', 'skin_rash'})",3
0.02195121951219512,"frozenset({'fever', 'back_pain', 'vomiting'})",3
0.023170731707317073,"frozenset({'back_pain', 'headache', 'joint_pain'})",3
0.024390243902439025,"frozenset({'loss_of_appetite', 'back_pain', 'headache'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'back_pain', 'headache'})",3
0.024390243902439025,"frozenset({'back_pain', 'nausea', 'headache'})",3
0.024390243902439025,"frozenset({'back_pain', 'pain_behind_the_eyes', 'headache'})",3
0.024390243902439025,"frozenset({'back_pain', 'headache', 'skin_rash'})",3
0.023170731707317073,"frozenset({'back_pain', 'vomiting', 'headache'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'back_pain', 'joint_pain'})",3
0.02195121951219512,"frozenset({'muscle_pain', 'back_pain', 'joint_pain'})",3
0.023170731707317073,"frozenset({'back_pain', 'nausea', 'joint_pain'})",3
0.023170731707317073,"frozenset({'back_pain', 'pain_behind_the_eyes', 'joint_pain'})",3
0.023170731707317073,"frozenset({'back_pain', 'joint_pain', 'skin_rash'})",3
0.02195121951219512,"frozenset({'back_pain', 'vomiting', 'joint_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'muscle_pain', 'back_pain'})",3
0.024390243902439025,"frozenset({'loss_of_appetite', 'back_pain', 'nausea'})",3
0.024390243902439025,"frozenset({'loss_of_appetite', 'back_pain', 'pain_behind_the_eyes'})",3
0.024390243902439025,"frozenset({'loss_of_appetite', 'back_pain', 'skin_rash'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'back_pain', 'vomiting'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'back_pain', 'nausea'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'back_pain', 'pain_behind_the_eyes'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'back_pain', 'skin_rash'})",3
0.02195121951219512,"frozenset({'muscle_pain', 'back_pain', 'vomiting'})",3
0.018292682926829267,"frozenset({'neck_pain', 'back_pain', 'muscle_weakness'})",3
0.018292682926829267,"frozenset({'back_pain', 'vertigo', 'muscle_weakness'})",3
0.024390243902439025,"frozenset({'back_pain', 'nausea', 'pain_behind_the_eyes'})",3
0.024390243902439025,"frozenset({'back_pain', 'nausea', 'skin_rash'})",3
0.023170731707317073,"frozenset({'back_pain', 'nausea', 'vomiting'})",3
0.01951219512195122,"frozenset({'neck_pain', 'back_pain', 'vertigo'})",3
0.024390243902439025,"frozenset({'back_pain', 'pain_behind_the_eyes', 'skin_rash'})",3
0.023170731707317073,"frozenset({'back_pain', 'pain_behind_the_eyes', 'vomiting'})",3
0.023170731707317073,"frozenset({'back_pain', 'vomiting', 'skin_rash'})",3
0.020731707317073172,"frozenset({'bloating', 'history_of_alcohol_consumption', 'edema'})",3
0.020731707317073172,"frozenset({'jaundice', 'bloating', 'edema'})",3
0.020731707317073172,"frozenset({'edema', 'bloating', 'vomiting'})",3
0.020731707317073172,"frozenset({'jaundice', 'bloating', 'history_of_alcohol_consumption'})",3
0.020731707317073172,"frozenset({'bloating', 'history_of_alcohol_consumption', 'vomiting'})",3
0.01951219512195122,"frozenset({'indigestion', 'bloating', 'itching'})",3
0.018292682926829267,"frozenset({'loss_of_appetite', 'bloating', 'indigestion'})",3
0.01951219512195122,"frozenset({'indigestion', 'bloating', 'vomiting'})",3
0.01951219512195122,"frozenset({'loss_of_appetite', 'bloating', 'itching'})",3
0.020731707317073172,"frozenset({'bloating', 'itching', 'vomiting'})",3
0.020731707317073172,"frozenset({'jaundice', 'bloating', 'vomiting'})",3
0.01951219512195122,"frozenset({'loss_of_appetite', 'bloating', 'vomiting'})",3
0.04390243902439024,"frozenset({'chest_pain', 'breathlessness', 'chills'})",3
0.04390243902439024,"frozenset({'chest_pain', 'breathlessness', 'cough'})",3
0.046341463414634146,"frozenset({'fatigue', 'chest_pain', 'breathlessness'})",3
0.045121951219512194,"frozenset({'fever', 'chest_pain', 'breathlessness'})",3
0.023170731707317073,"frozenset({'jaundice', 'breathlessness', 'chest_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'breathlessness', 'chest_pain'})",3
0.023170731707317073,"frozenset({'chest_pain', 'breathlessness', 'palpitations'})",3
0.046341463414634146,"frozenset({'chest_pain', 'breathlessness', 'phlegm'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'chest_pain', 'breathlessness'})",3
0.06219512195121951,"frozenset({'sweating', 'chest_pain', 'breathlessness'})",3
0.023170731707317073,"frozenset({'chest_pain', 'breathlessness', 'swollen_lymph_nodes'})",3
0.04024390243902439,"frozenset({'chest_pain', 'breathlessness', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'chest_pain', 'breathlessness'})",3
0.041463414634146344,"frozenset({'breathlessness', 'cough', 'chills'})",3
0.04390243902439024,"frozenset({'fatigue', 'breathlessness', 'chills'})",3
0.042682926829268296,"frozenset({'fever', 'breathlessness', 'chills'})",3
0.02195121951219512,"frozenset({'jaundice', 'breathlessness', 'chills'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'breathlessness', 'chills'})",3
0.02195121951219512,"frozenset({'breathlessness', 'chills', 'palpitations'})",3
0.04390243902439024,"frozenset({'breathlessness', 'phlegm', 'chills'})",3
0.02195121951219512,"frozenset({'rusty_sputum', 'breathlessness', 'chills'})",3
0.041463414634146344,"frozenset({'sweating', 'breathlessness', 'chills'})",3
0.02195121951219512,"frozenset({'breathlessness', 'chills', 'swollen_lymph_nodes'})",3
0.020731707317073172,"frozenset({'breathlessness', 'chills', 'vomiting'})",3
0.020731707317073172,"frozenset({'weight_loss', 'breathlessness', 'chills'})",3
0.01951219512195122,"frozenset({'family_history', 'breathlessness', 'cough'})",3
0.06219512195121951,"frozenset({'fatigue', 'breathlessness', 'cough'})",3
0.06219512195121951,"frozenset({'fever', 'breathlessness', 'cough'})",3
0.02195121951219512,"frozenset({'jaundice', 'breathlessness', 'cough'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'breathlessness', 'cough'})",3
0.02195121951219512,"frozenset({'breathlessness', 'cough', 'palpitations'})",3
0.06341463414634146,"frozenset({'breathlessness', 'cough', 'phlegm'})",3
0.02195121951219512,"frozenset({'rusty_sputum', 'breathlessness', 'cough'})",3
0.041463414634146344,"frozenset({'sweating', 'breathlessness', 'cough'})",3
0.02195121951219512,"frozenset({'breathlessness', 'cough', 'swollen_lymph_nodes'})",3
0.020731707317073172,"frozenset({'breathlessness', 'cough', 'vomiting'})",3
0.020731707317073172,"frozenset({'weight_loss', 'breathlessness', 'cough'})",3
0.01951219512195122,"frozenset({'fatigue', 'family_history', 'breathlessness'})",3
0.020731707317073172,"frozenset({'fever', 'family_history', 'breathlessness'})",3
0.020731707317073172,"frozenset({'family_history', 'breathlessness', 'phlegm'})",3
0.06463414634146342,"frozenset({'fatigue', 'breathlessness', 'fever'})",3
0.023170731707317073,"frozenset({'fatigue', 'jaundice', 'breathlessness'})",3
0.023170731707317073,"frozenset({'fatigue', 'loss_of_appetite', 'breathlessness'})",3
0.023170731707317073,"frozenset({'fatigue', 'breathlessness', 'palpitations'})",3
0.06585365853658537,"frozenset({'fatigue', 'breathlessness', 'phlegm'})",3
0.023170731707317073,"frozenset({'fatigue', 'rusty_sputum', 'breathlessness'})",3
0.04390243902439024,"frozenset({'fatigue', 'breathlessness', 'sweating'})",3
0.023170731707317073,"frozenset({'fatigue', 'breathlessness', 'swollen_lymph_nodes'})",3
0.02195121951219512,"frozenset({'fatigue', 'breathlessness', 'vomiting'})",3
0.02195121951219512,"frozenset({'fatigue', 'breathlessness', 'weight_loss'})",3
0.023170731707317073,"frozenset({'fever', 'jaundice', 'breathlessness'})",3
0.023170731707317073,"frozenset({'fever', 'loss_of_appetite', 'breathlessness'})",3
0.02195121951219512,"frozenset({'fever', 'breathlessness', 'palpitations'})",3
0.06585365853658537,"frozenset({'fever', 'breathlessness', 'phlegm'})",3
0.023170731707317073,"frozenset({'fever', 'rusty_sputum', 'breathlessness'})",3
0.042682926829268296,"frozenset({'sweating', 'breathlessness', 'fever'})",3
0.023170731707317073,"frozenset({'fever', 'breathlessness', 'swollen_lymph_nodes'})",3
0.02195121951219512,"frozenset({'fever', 'breathlessness', 'vomiting'})",3
0.02195121951219512,"frozenset({'fever', 'breathlessness', 'weight_loss'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'jaundice', 'breathlessness'})",3
0.023170731707317073,"frozenset({'jaundice', 'breathlessness', 'phlegm'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'jaundice', 'breathlessness'})",3
0.02195121951219512,"frozenset({'sweating', 'jaundice', 'breathlessness'})",3
0.023170731707317073,"frozenset({'jaundice', 'breathlessness', 'swollen_lymph_nodes'})",3
0.02195121951219512,"frozenset({'jaundice', 'breathlessness', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'jaundice', 'breathlessness'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'breathlessness', 'phlegm'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'loss_of_appetite', 'breathlessness'})",3
0.02195121951219512,"frozenset({'sweating', 'loss_of_appetite', 'breathlessness'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'breathlessness', 'swollen_lymph_nodes'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'breathlessness', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'loss_of_appetite', 'breathlessness'})",3
0.023170731707317073,"frozenset({'breathlessness', 'phlegm', 'palpitations'})",3
0.02195121951219512,"frozenset({'sweating', 'breathlessness', 'palpitations'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'breathlessness', 'phlegm'})",3
0.04390243902439024,"frozenset({'sweating', 'breathlessness', 'phlegm'})",3
0.023170731707317073,"frozenset({'breathlessness', 'phlegm', 'swollen_lymph_nodes'})",3
0.02195121951219512,"frozenset({'breathlessness', 'phlegm', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'breathlessness', 'phlegm'})",3
0.02195121951219512,"frozenset({'sweating', 'rusty_sputum', 'breathlessness'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'breathlessness', 'swollen_lymph_nodes'})",3
0.02195121951219512,"frozenset({'rusty_sputum', 'breathlessness', 'vomiting'})",3
0.02195121951219512,"frozenset({'rusty_sputum', 'breathlessness', 'weight_loss'})",3
0.02195121951219512,"frozenset({'sweating', 'breathlessness', 'swollen_lymph_nodes'})",3
0.03780487804878049,"frozenset({'sweating', 'breathlessness', 'vomiting'})",3
0.020731707317073172,"frozenset({'sweating', 'breathlessness', 'weight_loss'})",3
0.02195121951219512,"frozenset({'breathlessness', 'swollen_lymph_nodes', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'breathlessness', 'swollen_lymph_nodes'})",3
0.020731707317073172,"frozenset({'weight_loss', 'breathlessness', 'vomiting'})",3
0.020731707317073172,"frozenset({'bruising', 'edema', 'cramps'})",3
0.020731707317073172,"frozenset({'fatigue', 'bruising', 'cramps'})",3
0.020731707317073172,"frozenset({'obesity', 'bruising', 'cramps'})",3
0.02195121951219512,"frozenset({'bruising', 'varicose_veins', 'cramps'})",3
0.020731707317073172,"frozenset({'fatigue', 'bruising', 'edema'})",3
0.020731707317073172,"frozenset({'obesity', 'bruising', 'edema'})",3
0.02195121951219512,"frozenset({'bruising', 'edema', 'varicose_veins'})",3
0.020731707317073172,"frozenset({'fatigue', 'obesity', 'bruising'})",3
0.02195121951219512,"frozenset({'fatigue', 'bruising', 'varicose_veins'})",3
0.02195121951219512,"frozenset({'obesity', 'bruising', 'varicose_veins'})",3
0.06585365853658537,"frozenset({'chest_pain', 'cough', 'chills'})",3
0.023170731707317073,"frozenset({'chest_pain', 'eye_irritation', 'chills'})",3
0.06951219512195123,"frozenset({'fatigue', 'chest_pain', 'chills'})",3
0.06707317073170732,"frozenset({'fever', 'chest_pain', 'chills'})",3
0.02195121951219512,"frozenset({'chest_pain', 'chills', 'headache'})",3
0.023170731707317073,"frozenset({'jaundice', 'chills', 'chest_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'chills', 'chest_pain'})",3
0.023170731707317073,"frozenset({'chest_pain', 'loss_of_smell', 'chills'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'chills', 'chest_pain'})",3
0.023170731707317073,"frozenset({'nasal_congestion', 'chills', 'chest_pain'})",3
0.023170731707317073,"frozenset({'chest_pain', 'chills', 'palpitations'})",3
0.06951219512195123,"frozenset({'chest_pain', 'phlegm', 'chills'})",3
0.023170731707317073,"frozenset({'runny_nose', 'chills', 'chest_pain'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'chest_pain', 'chills'})",3
0.02195121951219512,"frozenset({'sneezing', 'chest_pain', 'chills'})",3
0.04390243902439024,"frozenset({'sweating', 'chest_pain', 'chills'})",3
0.045121951219512194,"frozenset({'chest_pain', 'chills', 'swollen_lymph_nodes'})",3
0.023170731707317073,"frozenset({'chest_pain', 'chills', 'throat_irritation'})",3
0.02195121951219512,"frozenset({'chest_pain', 'chills', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'chest_pain', 'chills'})",3
0.023170731707317073,"frozenset({'chest_pain', 'eye_irritation', 'cough'})",3
0.06951219512195123,"frozenset({'fatigue', 'chest_pain', 'cough'})",3
0.06707317073170732,"frozenset({'fever', 'chest_pain', 'cough'})",3
0.02195121951219512,"frozenset({'chest_pain', 'cough', 'headache'})",3
0.01951219512195122,"frozenset({'chest_pain', 'indigestion', 'cough'})",3
0.023170731707317073,"frozenset({'jaundice', 'cough', 'chest_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'cough', 'chest_pain'})",3
0.023170731707317073,"frozenset({'chest_pain', 'loss_of_smell', 'cough'})",3
0.01951219512195122,"frozenset({'mouth_ulcers', 'chest_pain', 'cough'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'cough', 'chest_pain'})",3
0.023170731707317073,"frozenset({'nasal_congestion', 'cough', 'chest_pain'})",3
0.023170731707317073,"frozenset({'chest_pain', 'cough', 'palpitations'})",3
0.06951219512195123,"frozenset({'chest_pain', 'cough', 'phlegm'})",3
0.023170731707317073,"frozenset({'runny_nose', 'cough', 'chest_pain'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'chest_pain', 'cough'})",3
0.02195121951219512,"frozenset({'sneezing', 'chest_pain', 'cough'})",3
0.04390243902439024,"frozenset({'sweating', 'chest_pain', 'cough'})",3
0.045121951219512194,"frozenset({'chest_pain', 'cough', 'swollen_lymph_nodes'})",3
0.023170731707317073,"frozenset({'chest_pain', 'cough', 'throat_irritation'})",3
0.041463414634146344,"frozenset({'chest_pain', 'cough', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight_loss', 'chest_pain', 'cough'})",3
0.01707317073170732,"frozenset({'chest_pain', 'dizziness', 'headache'})",3
0.018292682926829267,"frozenset({'chest_pain', 'dizziness', 'lack_of_concentration'})",3
0.018292682926829267,"frozenset({'chest_pain', 'dizziness', 'vertigo'})",3
0.024390243902439025,"frozenset({'fatigue', 'chest_pain', 'eye_irritation'})",3
0.023170731707317073,"frozenset({'fever', 'chest_pain', 'eye_irritation'})",3
0.023170731707317073,"frozenset({'chest_pain', 'eye_irritation', 'headache'})",3
0.024390243902439025,"frozenset({'chest_pain', 'loss_of_smell', 'eye_irritation'})",3
0.024390243902439025,"frozenset({'muscle_pain', 'eye_irritation', 'chest_pain'})",3
0.024390243902439025,"frozenset({'nasal_congestion', 'eye_irritation', 'chest_pain'})",3
0.024390243902439025,"frozenset({'chest_pain', 'eye_irritation', 'phlegm'})",3
0.024390243902439025,"frozenset({'runny_nose', 'eye_irritation', 'chest_pain'})",3
0.023170731707317073,"frozenset({'sneezing', 'chest_pain', 'eye_irritation'})",3
0.023170731707317073,"frozenset({'chest_pain', 'eye_irritation', 'swollen_lymph_nodes'})",3
0.024390243902439025,"frozenset({'chest_pain', 'eye_irritation', 'throat_irritation'})",3
0.07073170731707316,"frozenset({'fatigue', 'chest_pain', 'fever'})",3
0.023170731707317073,"frozenset({'fatigue', 'chest_pain', 'headache'})",3
0.024390243902439025,"frozenset({'fatigue', 'jaundice', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'loss_of_appetite', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'chest_pain', 'loss_of_smell'})",3
0.024390243902439025,"frozenset({'fatigue', 'muscle_pain', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'nasal_congestion', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'chest_pain', 'palpitations'})",3
0.07317073170731707,"frozenset({'fatigue', 'chest_pain', 'phlegm'})",3
0.024390243902439025,"frozenset({'fatigue', 'runny_nose', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fatigue', 'rusty_sputum', 'chest_pain'})",3
0.023170731707317073,"frozenset({'fatigue', 'chest_pain', 'sneezing'})",3
0.046341463414634146,"frozenset({'fatigue', 'chest_pain', 'sweating'})",3
0.0475609756097561,"frozenset({'fatigue', 'chest_pain', 'swollen_lymph_nodes'})",3
0.024390243902439025,"frozenset({'fatigue', 'chest_pain', 'throat_irritation'})",3
0.023170731707317073,"frozenset({'fatigue', 'chest_pain', 'vomiting'})",3
0.023170731707317073,"frozenset({'fatigue', 'chest_pain', 'weight_loss'})",3
0.02195121951219512,"frozenset({'fever', 'chest_pain', 'headache'})",3
0.024390243902439025,"frozenset({'fever', 'jaundice', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fever', 'loss_of_appetite', 'chest_pain'})",3
0.023170731707317073,"frozenset({'fever', 'chest_pain', 'loss_of_smell'})",3
0.023170731707317073,"frozenset({'fever', 'muscle_pain', 'chest_pain'})",3
0.023170731707317073,"frozenset({'fever', 'nasal_congestion', 'chest_pain'})",3
0.023170731707317073,"frozenset({'fever', 'chest_pain', 'palpitations'})",3
0.07073170731707316,"frozenset({'fever', 'chest_pain', 'phlegm'})",3
0.023170731707317073,"frozenset({'fever', 'runny_nose', 'chest_pain'})",3
0.024390243902439025,"frozenset({'fever', 'chest_pain', 'rusty_sputum'})",3
0.02195121951219512,"frozenset({'fever', 'chest_pain', 'sneezing'})",3
0.045121951219512194,"frozenset({'sweating', 'chest_pain', 'fever'})",3
0.046341463414634146,"frozenset({'fever', 'chest_pain', 'swollen_lymph_nodes'})",3
0.023170731707317073,"frozenset({'fever', 'chest_pain', 'throat_irritation'})",3
0.023170731707317073,"frozenset({'fever', 'chest_pain', 'vomiting'})",3
0.023170731707317073,"frozenset({'fever', 'chest_pain', 'weight_loss'})",3
0.018292682926829267,"frozenset({'chest_pain', 'headache', 'lack_of_concentration'})",3
0.023170731707317073,"frozenset({'chest_pain', 'loss_of_smell', 'headache'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'chest_pain', 'headache'})",3
0.023170731707317073,"frozenset({'nasal_congestion', 'chest_pain', 'headache'})",3
0.023170731707317073,"frozenset({'chest_pain', 'phlegm', 'headache'})",3
0.023170731707317073,"frozenset({'runny_nose', 'chest_pain', 'headache'})",3
0.02195121951219512,"frozenset({'sneezing', 'chest_pain', 'headache'})",3
0.02195121951219512,"frozenset({'chest_pain', 'swollen_lymph_nodes', 'headache'})",3
0.023170731707317073,"frozenset({'chest_pain', 'throat_irritation', 'headache'})",3
0.018292682926829267,"frozenset({'chest_pain', 'vertigo', 'headache'})",3
0.018292682926829267,"frozenset({'mouth_ulcers', 'chest_pain', 'indigestion'})",3
0.018292682926829267,"frozenset({'chest_pain', 'indigestion', 'vomiting'})",3
0.024390243902439025,"frozenset({'jaundice', 'loss_of_appetite', 'chest_pain'})",3
0.024390243902439025,"frozenset({'jaundice', 'phlegm', 'chest_pain'})",3
0.024390243902439025,"frozenset({'rusty_sputum', 'jaundice', 'chest_pain'})",3
0.023170731707317073,"frozenset({'sweating', 'jaundice', 'chest_pain'})",3
0.024390243902439025,"frozenset({'jaundice', 'swollen_lymph_nodes', 'chest_pain'})",3
0.023170731707317073,"frozenset({'jaundice', 'vomiting', 'chest_pain'})",3
0.023170731707317073,"frozenset({'weight_loss', 'jaundice', 'chest_pain'})",3
0.01951219512195122,"frozenset({'chest_pain', 'vertigo', 'lack_of_concentration'})",3
0.024390243902439025,"frozenset({'loss_of_appetite', 'phlegm', 'chest_pain'})",3
0.024390243902439025,"frozenset({'rusty_sputum', 'loss_of_appetite', 'chest_pain'})",3
0.023170731707317073,"frozenset({'sweating', 'loss_of_appetite', 'chest_pain'})",3
0.024390243902439025,"frozenset({'loss_of_appetite', 'swollen_lymph_nodes', 'chest_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'vomiting', 'chest_pain'})",3
0.023170731707317073,"frozenset({'weight_loss', 'loss_of_appetite', 'chest_pain'})",3
0.024390243902439025,"frozenset({'muscle_pain', 'loss_of_smell', 'chest_pain'})",3
0.024390243902439025,"frozenset({'nasal_congestion', 'loss_of_smell', 'chest_pain'})",3
0.024390243902439025,"frozenset({'chest_pain', 'loss_of_smell', 'phlegm'})",3
0.024390243902439025,"frozenset({'runny_nose', 'loss_of_smell', 'chest_pain'})",3
0.023170731707317073,"frozenset({'sneezing', 'chest_pain', 'loss_of_smell'})",3
0.023170731707317073,"frozenset({'chest_pain', 'loss_of_smell', 'swollen_lymph_nodes'})",3
0.024390243902439025,"frozenset({'chest_pain', 'loss_of_smell', 'throat_irritation'})",3
0.018292682926829267,"frozenset({'mouth_ulcers', 'chest_pain', 'vomiting'})",3
0.024390243902439025,"frozenset({'muscle_pain', 'chest_pain', 'nasal_congestion'})",3
0.024390243902439025,"frozenset({'muscle_pain', 'phlegm', 'chest_pain'})",3
0.024390243902439025,"frozenset({'runny_nose', 'chest_pain', 'muscle_pain'})",3
0.023170731707317073,"frozenset({'sneezing', 'muscle_pain', 'chest_pain'})",3
0.023170731707317073,"frozenset({'muscle_pain', 'swollen_lymph_nodes', 'chest_pain'})",3
0.024390243902439025,"frozenset({'muscle_pain', 'chest_pain', 'throat_irritation'})",3
0.024390243902439025,"frozenset({'nasal_congestion', 'phlegm', 'chest_pain'})",3
0.024390243902439025,"frozenset({'runny_nose', 'chest_pain', 'nasal_congestion'})",3
0.023170731707317073,"frozenset({'sneezing', 'nasal_congestion', 'chest_pain'})",3
0.023170731707317073,"frozenset({'nasal_congestion', 'swollen_lymph_nodes', 'chest_pain'})",3
0.024390243902439025,"frozenset({'nasal_congestion', 'chest_pain', 'throat_irritation'})",3
0.024390243902439025,"frozenset({'chest_pain', 'phlegm', 'palpitations'})",3
0.023170731707317073,"frozenset({'sweating', 'chest_pain', 'palpitations'})",3
0.024390243902439025,"frozenset({'runny_nose', 'phlegm', 'chest_pain'})",3
0.024390243902439025,"frozenset({'rusty_sputum', 'chest_pain', 'phlegm'})",3
0.023170731707317073,"frozenset({'sneezing', 'chest_pain', 'phlegm'})",3
0.046341463414634146,"frozenset({'sweating', 'chest_pain', 'phlegm'})",3
0.0475609756097561,"frozenset({'chest_pain', 'phlegm', 'swollen_lymph_nodes'})",3
0.024390243902439025,"frozenset({'chest_pain', 'phlegm', 'throat_irritation'})",3
0.023170731707317073,"frozenset({'chest_pain', 'phlegm', 'vomiting'})",3
0.023170731707317073,"frozenset({'weight_loss', 'chest_pain', 'phlegm'})",3
0.023170731707317073,"frozenset({'sneezing', 'runny_nose', 'chest_pain'})",3
0.023170731707317073,"frozenset({'runny_nose', 'swollen_lymph_nodes', 'chest_pain'})",3
0.024390243902439025,"frozenset({'runny_nose', 'chest_pain', 'throat_irritation'})",3
0.023170731707317073,"frozenset({'sweating', 'rusty_sputum', 'chest_pain'})",3
0.024390243902439025,"frozenset({'rusty_sputum', 'chest_pain', 'swollen_lymph_nodes'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'chest_pain', 'vomiting'})",3
0.023170731707317073,"frozenset({'rusty_sputum', 'chest_pain', 'weight_loss'})",3
0.02195121951219512,"frozenset({'sneezing', 'chest_pain', 'swollen_lymph_nodes'})",3
0.023170731707317073,"frozenset({'sneezing', 'chest_pain', 'throat_irritation'})",3
0.023170731707317073,"frozenset({'sweating', 'chest_pain', 'swollen_lymph_nodes'})",3
0.04024390243902439,"frozenset({'sweating', 'chest_pain', 'vomiting'})",3
0.02195121951219512,"frozenset({'sweating', 'chest_pain', 'weight_loss'})",3
